frame,person_id,center_x,center_y
787,70,451,180
787,71,573,204
787,72,332,190
787,73,639,214
787,74,176,192
787,60,351,176
787,61,127,178
788,45,113,184
788,62,367,181
788,63,394,181
788,65,522,186
788,70,451,180
788,71,572,204
788,72,333,190
788,73,638,214
788,74,176,193
788,60,353,176
788,61,127,178
788,69,430,176
789,45,113,184
789,62,368,180
789,63,394,181
789,65,522,186
789,70,451,180
789,71,570,204
789,72,334,190
789,73,637,215
789,74,176,193
789,60,353,176
789,61,127,178
789,69,430,175
790,45,114,184
790,62,368,180
790,63,394,181
790,65,522,185
790,70,451,180
790,71,567,204
790,72,335,191
790,73,634,215
790,74,176,193
790,61,127,178
790,69,431,175
791,45,114,184
791,62,368,180
791,63,394,180
791,65,521,185
791,69,431,175
791,70,452,180
791,71,564,204
791,72,336,190
791,73,633,215
791,74,176,193
791,75,809,266
791,61,127,178
792,45,114,184
792,62,368,180
792,63,394,181
792,65,521,185
792,69,431,175
792,70,452,180
792,71,563,204
792,72,336,191
792,73,632,216
792,74,176,193
792,75,805,248
792,61,127,178
793,45,115,184
793,62,368,180
793,63,394,180
793,65,521,184
793,69,431,175
793,70,452,180
793,71,561,205
793,72,336,191
793,73,630,216
793,75,801,243
793,61,127,178
793,74,176,193
794,45,116,184
794,62,368,179
794,63,394,180
794,65,521,184
794,69,431,175
794,70,452,180
794,71,558,206
794,72,337,190
794,73,630,216
794,75,798,239
794,61,127,179
794,74,176,193
795,45,117,183
795,62,368,179
795,63,394,180
795,65,522,185
795,69,431,175
795,70,453,180
795,71,556,206
795,72,337,190
795,73,627,215
795,75,795,239
795,61,128,178
795,74,175,192
796,45,116,184
796,62,368,179
796,63,394,181
796,65,521,184
796,69,431,174
796,70,453,180
796,71,554,206
796,72,338,189
796,73,626,214
796,75,792,238
796,61,128,178
796,74,175,192
797,45,119,183
797,62,369,179
797,63,394,181
797,65,520,184
797,69,431,174
797,70,453,180
797,71,552,206
797,72,338,189
797,73,623,213
797,75,789,241
797,61,128,177
797,74,175,190
798,45,119,183
798,62,369,179
798,63,394,181
798,65,520,184
798,69,431,174
798,70,454,180
798,71,551,205
798,72,338,189
798,73,622,212
798,75,789,241
798,76,303,180
798,61,129,177
798,74,175,190
799,45,119,184
799,62,369,179
799,63,394,180
799,65,519,183
799,69,431,175
799,70,454,180
799,71,549,204
799,72,339,188
799,73,619,210
799,75,787,237
799,76,303,179
799,61,129,177
799,74,175,189
800,45,120,184
800,62,369,178
800,63,394,180
800,65,518,183
800,69,431,174
800,70,454,179
800,71,548,203
800,72,339,188
800,73,616,209
800,75,785,236
800,76,302,179
800,61,130,177
800,74,176,190
801,45,121,183
801,62,370,178
801,63,394,180
801,69,432,174
801,70,454,179
801,71,547,202
801,72,339,188
801,73,614,208
801,75,776,237
801,76,303,179
801,61,130,177
801,65,517,183
801,74,175,190
802,45,121,184
802,62,370,179
802,63,394,180
802,69,432,174
802,70,455,179
802,71,546,201
802,72,339,188
802,73,611,208
802,75,761,240
802,76,303,179
802,61,130,177
802,74,176,190
803,45,121,183
803,62,370,178
803,63,393,179
803,69,432,175
803,70,454,179
803,71,544,199
803,72,340,188
803,73,609,208
803,75,745,241
803,76,304,179
803,77,821,213
803,74,176,190
804,45,121,183
804,62,370,178
804,63,393,179
804,69,432,175
804,70,455,179
804,71,544,199
804,72,340,188
804,73,606,207
804,75,735,243
804,76,304,179
804,77,817,213
804,74,177,190
805,45,121,183
805,62,370,177
805,63,393,179
805,69,432,175
805,70,456,179
805,71,545,198
805,72,340,188
805,73,602,208
805,75,731,244
805,76,305,179
805,77,812,214
805,74,176,189
806,45,121,183
806,62,371,178
806,63,393,179
806,69,432,175
806,70,456,179
806,71,540,198
806,72,340,188
806,73,598,208
806,75,730,242
806,76,303,179
806,77,806,218
806,74,176,189
807,45,122,183
807,62,371,178
807,63,393,179
807,69,433,175
807,70,457,179
807,71,541,199
807,72,340,189
807,73,597,209
807,75,729,242
807,76,303,179
807,77,798,215
808,45,122,183
808,62,371,178
808,63,393,179
808,69,433,175
808,70,457,180
808,71,534,199
808,72,341,188
808,73,596,209
808,75,726,242
808,76,302,179
808,77,792,216
809,45,123,182
809,62,371,178
809,63,393,179
809,69,433,175
809,70,457,179
809,71,531,200
809,72,341,188
809,73,595,209
809,75,720,239
809,77,784,216
809,76,303,179
810,45,123,183
810,62,371,178
810,63,393,179
810,69,433,174
810,70,457,180
810,71,529,200
810,72,340,188
810,73,594,208
810,75,712,235
810,77,778,216
810,76,303,179
811,45,123,183
811,62,371,178
811,63,391,177
811,69,433,174
811,70,458,180
811,71,527,201
811,72,341,188
811,73,594,208
811,75,705,229
811,76,303,178
811,77,775,215
811,74,177,191
812,45,123,183
812,62,371,178
812,63,391,177
812,69,433,174
812,70,458,180
812,71,527,201
812,72,341,186
812,73,595,208
812,75,695,225
812,77,771,214
812,78,566,180
812,74,177,190
812,76,303,178
813,45,123,183
813,62,371,178
813,63,391,177
813,69,433,174
813,70,458,180
813,71,524,200
813,72,341,186
813,73,592,206
813,75,682,223
813,76,303,178
813,77,765,212
813,78,565,180
813,74,176,189
814,45,123,183
814,62,372,178
814,63,391,177
814,69,433,174
814,70,458,180
814,71,521,199
814,72,341,186
814,73,590,205
814,75,671,223
814,76,303,178
814,77,760,211
814,78,565,181
814,74,176,189
815,45,123,183
815,62,372,178
815,63,391,177
815,69,433,174
815,70,458,179
815,71,520,198
815,72,341,186
815,73,587,205
815,75,667,223
815,76,302,178
815,77,755,208
815,78,565,181
815,74,176,189
816,45,123,183
816,62,372,178
816,63,391,177
816,69,433,174
816,70,459,178
816,71,518,198
816,72,342,185
816,73,583,203
816,75,662,224
816,76,303,178
816,77,751,206
816,78,564,181
816,74,177,190
817,45,123,183
817,62,372,178
817,63,391,178
817,69,433,174
817,70,460,178
817,71,517,196
817,72,342,186
817,73,581,202
817,75,661,225
817,77,748,205
817,78,565,180
817,74,177,189
817,76,303,178
818,45,124,184
818,62,372,178
818,63,391,178
818,69,433,173
818,70,460,178
818,71,518,196
818,72,341,186
818,73,580,202
818,75,657,226
818,77,744,204
818,74,177,189
818,76,301,177
818,78,565,180
819,45,124,184
819,62,372,178
819,63,391,178
819,69,433,173
819,70,461,179
819,71,518,195
819,72,341,186
819,73,577,202
819,75,652,226
819,77,740,204
819,74,177,188
819,76,299,178
820,45,124,184
820,62,372,177
820,63,391,178
820,69,433,173
820,70,461,179
820,71,515,195
820,72,341,186
820,73,574,202
820,75,648,227
820,77,736,204
820,74,178,187
820,76,302,178
821,45,124,184
821,62,371,177
821,63,391,178
821,69,433,173
821,70,462,179
821,71,512,195
821,72,342,186
821,73,574,203
821,75,644,227
821,77,731,204
821,74,178,187
821,76,302,178
822,45,124,184
822,62,372,177
822,63,391,178
822,69,433,173
822,70,462,179
822,71,511,195
822,72,342,186
822,73,572,203
822,75,641,226
822,77,727,205
822,74,178,187
822,76,307,178
823,45,124,183
823,62,371,177
823,63,391,178
823,69,433,173
823,70,462,179
823,71,507,195
823,72,341,187
823,73,569,203
823,75,637,225
823,77,722,205
823,74,178,187
823,76,307,177
824,45,125,183
824,62,371,176
824,63,391,178
824,69,434,173
824,70,462,179
824,71,506,196
824,72,341,187
824,73,564,203
824,75,630,223
824,77,716,206
824,79,540,180
824,74,178,187
824,76,308,177
825,45,125,183
825,62,371,177
825,63,391,177
825,69,434,173
825,70,463,179
825,71,504,197
825,72,341,187
825,73,564,203
825,75,625,217
825,77,712,206
825,79,540,180
825,74,178,187
825,76,308,178
826,45,125,183
826,62,372,177
826,63,391,178
826,69,434,173
826,70,463,179
826,71,504,196
826,72,341,187
826,73,560,203
826,75,619,215
826,77,707,207
826,79,540,179
826,74,178,188
826,76,309,178
827,45,125,183
827,62,371,177
827,63,391,178
827,69,434,173
827,70,464,179
827,71,502,197
827,72,341,186
827,73,560,203
827,75,613,213
827,77,704,206
827,79,540,179
827,74,179,187
827,76,309,178
828,45,125,182
828,62,371,176
828,63,391,177
828,69,434,172
828,70,465,179
828,71,501,197
828,72,342,185
828,73,556,202
828,74,179,188
828,75,607,212
828,77,701,205
828,79,540,179
828,76,309,178
829,45,125,182
829,62,371,176
829,63,392,177
829,69,434,172
829,70,465,178
829,71,500,197
829,72,341,185
829,73,557,200
829,75,604,213
829,76,309,177
829,77,698,205
829,79,540,179
829,74,179,187
830,45,125,182
830,62,371,177
830,63,392,177
830,69,434,173
830,70,465,178
830,71,500,196
830,72,341,184
830,73,556,200
830,75,597,214
830,76,309,177
830,77,696,203
830,74,179,188
830,79,540,178
831,45,126,182
831,62,372,177
831,63,392,177
831,69,434,173
831,70,465,178
831,71,499,196
831,72,341,183
831,73,554,199
831,75,591,216
831,76,309,177
831,77,694,202
831,74,179,188
831,79,539,177
832,45,125,183
832,62,372,177
832,63,392,177
832,69,434,172
832,70,466,178
832,71,497,195
832,72,341,184
832,73,551,199
832,74,179,187
832,75,585,216
832,76,309,177
832,77,691,199
832,79,539,177
833,45,125,183
833,62,372,177
833,63,392,177
833,69,434,172
833,70,466,179
833,71,494,193
833,72,341,184
833,73,547,199
833,74,180,187
833,75,582,217
833,76,309,177
833,77,689,198
833,79,538,175
834,45,125,183
834,62,372,176
834,63,392,177
834,69,434,172
834,71,494,192
834,72,341,184
834,73,545,199
834,74,180,187
834,75,582,216
834,76,309,177
834,77,688,198
834,70,467,179
834,79,537,176
835,45,125,184
835,62,372,177
835,63,392,177
835,69,434,172
835,71,493,192
835,72,341,184
835,73,542,199
835,74,180,187
835,75,581,217
835,76,309,177
835,77,685,198
835,70,468,179
836,45,125,184
836,62,372,177
836,63,392,177
836,69,434,173
836,71,492,192
836,72,341,184
836,73,540,198
836,74,180,187
836,75,579,215
836,76,309,177
836,77,680,198
836,70,468,179
837,45,125,183
837,62,372,177
837,63,392,177
837,69,434,173
837,71,490,192
837,72,340,184
837,73,537,198
837,74,180,187
837,75,577,214
837,76,309,177
837,77,672,198
837,70,468,179
838,45,126,184
838,62,372,177
838,63,392,177
838,69,434,172
838,71,488,192
838,72,341,185
838,74,180,187
838,75,572,211
838,76,308,177
838,77,668,199
838,73,534,200
839,45,126,184
839,62,372,178
839,63,392,177
839,69,434,172
839,71,488,192
839,72,341,185
839,74,180,187
839,75,566,208
839,76,308,177
839,77,663,200
839,80,29,188
840,45,126,184
840,62,372,177
840,63,391,176
840,69,434,172
840,71,487,192
840,72,341,185
840,74,180,187
840,75,562,206
840,76,307,177
840,77,660,201
840,80,28,187
841,45,126,183
841,62,372,177
841,63,391,177
841,69,434,172
841,71,484,193
841,72,342,184
841,74,180,187
841,75,556,204
841,77,659,201
841,80,26,187
841,76,306,178
842,45,125,183
842,62,372,177
842,63,391,176
842,69,434,172
842,71,483,193
842,72,342,184
842,74,180,187
842,75,554,204
842,77,658,203
842,80,27,187
842,76,305,178
843,45,125,183
843,62,372,177
843,63,391,177
843,69,434,172
843,71,481,193
843,72,342,183
843,74,180,186
843,75,551,204
843,77,657,202
843,80,26,188
843,73,521,186
843,76,304,178
844,45,125,183
844,62,372,177
844,63,391,176
844,69,434,172
844,71,479,193
844,72,342,182
844,74,180,186
844,75,549,205
844,77,656,201
844,80,26,187
844,73,519,186
844,76,303,178
845,45,125,183
845,62,372,177
845,63,391,177
845,69,434,172
845,71,477,195
845,72,342,182
845,74,180,186
845,75,546,206
845,77,654,202
845,80,25,187
845,76,303,178
846,45,125,183
846,62,372,177
846,63,391,176
846,69,434,172
846,71,477,193
846,72,342,182
846,74,180,185
846,75,545,207
846,77,652,198
846,80,24,187
846,76,303,178
847,45,125,183
847,62,372,177
847,63,391,176
847,69,434,172
847,71,474,191
847,72,341,182
847,74,181,185
847,75,544,208
847,77,648,196
847,76,303,178
847,80,24,188
848,45,125,183
848,62,372,176
848,63,391,176
848,69,434,172
848,71,474,191
848,72,341,182
848,74,181,185
848,75,542,208
848,76,293,177
848,77,644,197
848,80,23,188
849,45,125,183
849,62,372,176
849,63,391,176
849,69,434,172
849,71,473,190
849,72,341,182
849,74,181,185
849,75,541,208
849,76,293,178
849,77,641,195
849,80,23,188
850,45,125,183
850,62,372,176
850,63,391,176
850,69,434,172
850,71,472,190
850,72,341,183
850,74,181,185
850,75,539,208
850,76,294,178
850,77,638,194
850,80,15,209
851,45,125,183
851,62,372,176
851,63,392,176
851,69,434,172
851,71,470,190
851,72,341,183
851,74,181,185
851,75,537,206
851,76,294,178
851,77,633,194
851,80,15,208
852,45,125,182
852,62,372,177
852,63,392,176
852,69,434,172
852,71,469,189
852,72,341,183
852,74,181,186
852,75,532,204
852,76,294,178
852,77,631,195
852,80,15,205
853,45,125,183
853,62,373,177
853,63,392,176
853,69,434,172
853,71,468,189
853,72,341,183
853,74,182,186
853,75,529,203
853,76,294,178
853,77,628,195
853,80,16,203
854,45,125,183
854,62,372,177
854,63,392,176
854,69,434,172
854,71,467,190
854,72,340,183
854,74,182,186
854,75,525,201
854,76,294,177
854,77,628,196
854,80,16,199
855,45,124,183
855,62,371,177
855,63,393,176
855,69,434,172
855,71,466,190
855,72,340,184
855,74,182,186
855,75,520,201
855,77,625,196
855,80,17,199
855,76,294,177
856,45,125,183
856,62,372,177
856,63,394,176
856,69,434,172
856,71,464,190
856,72,340,184
856,74,182,186
856,75,518,201
856,77,621,197
856,80,18,200
856,76,294,177
857,45,124,183
857,62,372,177
857,63,394,177
857,69,435,172
857,71,463,190
857,72,339,183
857,74,182,186
857,75,514,201
857,77,619,197
857,80,17,200
857,76,294,177
858,45,124,183
858,62,371,176
858,63,394,177
858,69,434,172
858,71,462,191
858,72,339,183
858,74,183,186
858,75,512,202
858,77,617,197
858,80,18,206
858,81,558,176
858,76,294,177
859,45,124,183
859,62,371,176
859,63,394,176
859,69,435,172
859,71,461,191
859,72,339,183
859,74,183,185
859,75,510,203
859,77,617,196
859,80,18,205
859,81,559,176
859,76,294,177
860,45,123,183
860,62,371,176
860,63,394,177
860,69,434,172
860,71,460,191
860,72,339,182
860,74,184,184
860,75,508,203
860,77,614,196
860,80,19,205
860,81,560,176
860,76,294,177
861,45,123,183
861,62,371,175
861,63,394,176
861,69,434,172
861,71,459,191
861,72,339,182
861,74,184,184
861,75,507,204
861,76,294,177
861,77,611,195
861,80,18,205
861,81,560,176
862,45,123,183
862,62,371,176
862,63,395,176
862,69,435,172
862,71,459,190
862,72,339,182
862,74,184,183
862,75,507,204
862,76,295,177
862,77,610,194
862,80,19,203
862,81,561,176
863,45,123,182
863,62,371,176
863,63,395,176
863,71,458,189
863,72,339,182
863,74,184,183
863,75,505,203
863,76,295,178
863,77,609,193
863,80,19,200
863,81,561,176
863,69,435,172
864,45,123,182
864,62,371,176
864,63,395,176
864,71,457,188
864,72,338,181
864,74,184,184
864,75,503,203
864,76,296,178
864,77,607,192
864,81,562,175
864,69,435,172
864,80,20,198
865,45,123,182
865,62,371,176
865,63,395,176
865,71,455,188
865,72,338,182
865,74,185,184
865,75,501,202
865,76,295,178
865,77,606,192
865,81,563,175
865,69,435,172
865,80,20,198
866,45,123,182
866,62,371,176
866,63,395,176
866,71,453,188
866,72,338,182
866,74,185,184
866,75,497,201
866,76,295,178
866,77,604,191
866,81,563,175
866,69,435,172
866,80,24,204
867,45,123,182
867,62,371,176
867,63,395,176
867,71,451,187
867,72,337,183
867,74,185,185
867,75,494,199
867,76,295,178
867,77,602,191
867,81,564,176
867,69,435,171
867,80,23,197
868,45,123,182
868,62,371,175
868,63,395,175
868,71,449,188
868,72,336,182
868,74,185,185
868,75,492,197
868,76,296,178
868,77,600,191
868,81,564,176
868,80,22,197
869,45,123,182
869,62,371,176
869,63,396,176
869,71,448,188
869,72,336,183
869,74,186,185
869,75,489,196
869,76,296,178
869,77,595,191
869,81,565,176
869,80,26,197
870,45,123,182
870,62,372,175
870,63,396,176
870,71,448,188
870,72,336,183
870,74,186,185
870,75,488,196
870,76,296,178
870,77,592,192
870,80,31,197
870,81,564,176
871,45,123,183
871,62,371,175
871,63,397,177
871,71,446,188
871,72,336,183
871,74,186,184
871,75,486,197
871,76,296,178
871,77,590,192
871,80,36,198
871,81,565,176
872,45,123,183
872,62,371,175
872,63,396,177
872,71,445,188
872,72,336,183
872,74,186,184
872,75,486,197
872,76,296,178
872,77,589,192
872,80,39,199
872,81,565,176
873,45,123,183
873,62,371,175
873,63,397,177
873,71,445,188
873,72,336,183
873,74,186,184
873,75,485,198
873,76,296,178
873,77,588,192
873,80,41,199
873,81,564,176
874,45,123,183
874,62,371,175
874,63,397,177
874,71,444,188
874,72,336,182
874,74,187,183
874,75,485,198
874,76,296,178
874,77,587,192
874,80,41,199
874,81,563,176
875,45,123,183
875,62,371,176
875,63,396,177
875,71,444,189
875,72,336,181
875,74,187,183
875,75,485,199
875,76,296,178
875,77,585,191
875,80,39,199
875,81,563,176
876,45,123,183
876,62,371,176
876,63,396,177
876,71,444,189
876,72,336,181
876,74,187,183
876,75,484,199
876,76,296,178
876,77,584,191
876,80,40,197
877,45,123,183
877,62,371,176
877,63,396,177
877,71,443,189
877,72,336,181
877,74,188,183
877,75,482,199
877,76,297,178
877,77,583,190
877,80,40,198
878,45,123,183
878,62,371,176
878,63,396,177
878,71,442,188
878,72,336,181
878,74,188,183
878,75,482,198
878,76,296,177
878,77,582,190
878,80,41,198
879,45,123,182
879,62,372,176
879,63,396,177
879,71,440,186
879,72,335,181
879,74,188,183
879,75,478,201
879,76,296,177
879,77,577,188
879,80,44,196
880,45,123,182
880,62,372,176
880,63,396,177
880,71,439,186
880,72,335,181
880,74,188,183
880,75,476,196
880,76,296,177
880,77,576,188
880,80,46,195
881,45,123,183
881,62,372,176
881,63,396,176
881,71,436,186
881,72,335,181
881,74,188,183
881,75,472,194
881,77,575,188
881,80,47,195
881,76,295,177
882,45,123,183
882,62,372,176
882,63,396,176
882,71,434,186
882,72,335,181
882,74,188,183
882,75,469,193
882,77,574,188
882,80,49,195
882,76,296,177
883,45,123,183
883,62,372,176
883,63,396,177
883,71,433,186
883,72,335,181
883,74,188,184
883,75,468,193
883,77,572,188
883,80,50,194
883,76,295,177
884,45,123,183
884,62,372,176
884,63,397,177
884,71,432,185
884,72,335,181
884,74,188,184
884,75,467,193
884,77,570,188
884,80,50,195
884,76,295,177
885,45,123,182
885,62,372,176
885,63,397,177
885,71,432,186
885,72,335,181
885,74,189,185
885,75,465,193
885,77,569,189
885,80,51,195
885,76,295,177
886,45,123,182
886,62,372,176
886,63,397,176
886,71,431,186
886,72,335,182
886,74,189,184
886,75,465,193
886,77,566,189
886,80,53,195
886,76,295,177
887,45,123,182
887,62,372,176
887,63,397,176
887,71,430,186
887,72,335,182
887,74,189,184
887,75,464,194
887,76,296,178
887,77,563,190
887,80,54,195
888,45,123,182
888,62,372,176
888,63,397,176
888,71,430,187
888,72,335,181
888,74,189,184
888,75,463,195
888,76,295,178
888,77,561,190
888,80,55,195
888,82,510,179
889,45,123,181
889,62,372,175
889,63,397,176
889,71,429,186
889,72,335,181
889,74,189,183
889,75,463,198
889,77,559,190
889,80,56,194
889,82,512,180
889,76,295,178
890,45,123,181
890,62,372,176
890,63,397,176
890,71,428,187
890,72,335,180
890,75,461,199
890,77,558,190
890,80,57,194
890,82,512,180
890,74,189,182
890,76,295,178
891,45,123,181
891,62,372,176
891,63,397,176
891,71,428,187
891,72,334,180
891,75,459,198
891,77,557,190
891,80,57,195
891,82,513,180
891,74,189,182
891,76,295,177
892,45,124,181
892,62,372,176
892,63,397,176
892,71,427,187
892,72,334,180
892,75,457,195
892,77,557,190
892,80,58,195
892,82,513,180
892,74,189,181
892,76,294,177
893,45,123,182
893,62,372,176
893,63,397,176
893,71,426,186
893,72,334,180
893,75,455,193
893,77,557,189
893,80,58,195
893,82,514,180
893,83,19,200
893,84,485,189
893,74,189,181
893,76,295,177
894,45,123,182
894,62,372,176
894,63,397,177
894,71,426,186
894,72,334,180
894,74,189,181
894,75,453,191
894,77,558,188
894,80,59,194
894,82,514,181
894,83,20,201
894,84,483,189
894,76,297,177
895,45,123,182
895,62,372,176
895,63,397,176
895,71,425,180
895,72,333,180
895,74,189,181
895,75,451,192
895,76,298,177
895,77,557,187
895,80,60,192
895,82,514,181
895,83,22,200
895,84,482,190
895,85,821,218
896,45,123,181
896,62,373,176
896,63,397,177
896,71,424,184
896,72,334,180
896,74,189,182
896,75,449,190
896,77,555,186
896,80,61,193
896,82,515,181
896,83,23,199
896,84,481,190
896,85,821,216
896,76,297,177
897,45,123,182
897,62,372,175
897,63,397,177
897,72,334,180
897,74,188,182
897,75,447,189
897,77,552,186
897,80,63,192
897,82,515,181
897,83,21,199
897,84,477,189
897,85,819,216
897,71,424,184
897,76,297,177
898,45,124,181
898,62,372,175
898,63,397,177
898,71,424,184
898,72,334,180
898,74,188,182
898,75,446,190
898,77,551,186
898,80,65,192
898,82,516,180
898,83,21,198
898,84,475,189
898,85,820,216
898,76,297,177
899,45,124,181
899,62,372,175
899,63,397,177
899,71,422,184
899,72,335,181
899,74,188,183
899,75,445,190
899,77,550,186
899,80,67,192
899,82,516,180
899,83,24,199
899,84,474,189
899,85,820,215
899,76,295,177
900,45,124,181
900,62,372,175
900,63,397,177
900,71,422,183
900,72,335,181
900,74,188,183
900,75,445,190
900,77,549,187
900,80,69,192
900,82,517,180
900,83,22,199
900,84,473,189
900,85,820,215
900,76,294,176
901,45,124,181
901,62,372,174
901,63,397,176
901,71,422,184
901,72,335,181
901,74,188,183
901,75,446,190
901,77,545,187
901,80,71,191
901,82,517,180
901,83,23,200
901,84,471,189
901,85,819,214
901,76,294,177
902,45,124,181
902,62,372,175
902,63,397,177
902,71,422,184
902,72,335,181
902,74,188,182
902,75,444,190
902,77,544,187
902,80,71,191
902,82,518,180
902,83,25,199
902,84,470,190
902,85,818,214
902,76,294,177
903,45,124,181
903,62,372,174
903,63,397,176
903,71,422,184
903,72,335,180
903,75,443,190
903,77,542,188
903,80,71,192
903,82,519,180
903,83,29,200
903,84,468,190
903,85,815,213
903,74,188,182
903,76,295,177
904,45,124,181
904,62,372,174
904,63,397,176
904,71,421,183
904,72,335,180
904,75,442,191
904,77,543,187
904,80,71,193
904,82,518,180
904,83,31,199
904,84,467,190
904,85,811,213
904,74,188,182
904,76,296,177
905,45,124,181
905,62,373,174
905,63,397,176
905,71,418,182
905,72,335,179
905,75,442,190
905,77,541,188
905,80,73,193
905,83,31,199
905,84,466,190
905,85,809,214
905,74,188,181
905,76,295,178
905,82,517,180
906,45,124,181
906,62,373,174
906,63,397,176
906,71,417,183
906,72,335,179
906,75,441,190
906,77,541,188
906,80,73,193
906,83,33,199
906,84,465,190
906,85,807,214
906,74,189,181
906,76,295,178
906,82,517,180
907,45,124,181
907,62,373,174
907,63,397,176
907,71,416,184
907,72,335,179
907,75,439,188
907,77,540,188
907,80,74,192
907,83,33,195
907,84,465,190
907,85,806,214
907,74,189,181
907,76,294,178
908,45,124,181
908,62,373,174
908,63,397,176
908,71,415,184
908,72,334,179
908,74,189,180
908,75,438,187
908,77,537,187
908,80,76,192
908,83,34,196
908,84,465,189
908,85,802,215
908,76,294,177
909,45,124,182
909,62,373,174
909,63,397,176
909,71,414,184
909,72,334,179
909,74,189,180
909,75,438,186
909,77,535,187
909,80,77,192
909,83,33,195
909,84,466,189
909,85,799,215
909,76,294,177
910,45,124,181
910,62,372,174
910,63,397,176
910,71,413,183
910,72,334,179
910,74,189,180
910,75,436,186
910,77,534,185
910,80,78,191
910,83,36,196
910,84,464,186
910,85,796,215
910,76,294,177
911,45,124,181
911,62,372,174
911,63,396,176
911,71,411,183
911,72,335,179
911,74,189,181
911,75,436,186
911,77,532,185
911,80,79,191
911,83,40,201
911,84,463,187
911,85,793,215
911,76,294,177
912,45,124,181
912,62,372,174
912,63,396,175
912,71,411,182
912,72,335,179
912,74,189,181
912,75,435,186
912,77,531,184
912,80,81,190
912,83,41,199
912,84,461,187
912,85,789,215
912,76,294,177
